build_id,schema_version,sop_version,date_time_utc,operator_id,lab_site,format,support_type,lipid_CL_frac,lipid_PE_frac,lipid_PC_frac,cholesterol_frac,buffer_pH,ionic_strength_mM,temp_C,extrusion_used,extrusion_pore_nm,extrusion_passes,size_mean_nm,size_pdi,turbidity_od600,visible_aggregation,assembly_method,detergent_type,detergent_conc_mM,detergent_removal_method,atpsyn_present,pump_present,scaffold_present,repair_present,atpsyn_to_lipid_ratio,pump_to_lipid_ratio,scaffold_to_lipid_ratio,repair_to_lipid_ratio,orientation_method,orientation_score,defect_proxy_before,defect_proxy_after,leak_proxy_baseline,leak_proxy_after_repair,stimulus_mode,stimulus_intensity,pmf_on,pmf_off,pmf_decay_tau_min,ATP_rate_on_uM_per_min,ATP_rate_off_uM_per_min,ATP_yield_window_uM,on_off_ratio,coupling_efficiency_proxy,energy_membrane_score,QC_REAGENTS_OK,QC_MEMBRANE_STABLE,QC_BASELINE_LEAK_OK,QC_ATP_BACKGROUND_OK,QC_ONOFF_OK,QC_PMF_OK,QC_REPAIR_EFFECT_OK,qc_status
IMM-00411,0.2.2,SOP-IMM-FAB-001,2026-02-04T05:20:54Z,OP-01,LONDON-TESTBED,patch,glass,0.10153082207197181,0.23003989151389817,0.6684292864141299,0.09431909228736306,7.223821154710708,156.37987486131286,20.076323493072756,False,0,0,40.0,0.2390119460343227,0.2858266998457507,mild,detergent_removal,OG,0.46831666448202325,dialysis,True,True,False,True,0.012926503665026534,0.00787578978354454,0.0,0.001515690618575747,gradient_insertion,0.7247425396732614,0.576928010406489,0.540151001459781,0.9165385280066408,0.8044795833793179,NADH,0.27404438707475787,0.39190156281287825,0.08592802928752577,15.892368340379454,0.4133925706572832,0.3381582271381545,8.267851413145664,1.2100589566803615,0.7806127866595165,34.23632868776389,True,True,True,True,False,True,True,PASS
IMM-00412,0.2.2,SOP-IMM-FAB-001,2026-02-04T05:20:54Z,OP-01,LONDON-TESTBED,vesicle,none,0.068664578394306,0.08836258259230693,0.8429728390133872,0.0,7.561236383938243,142.4026095156303,19.842125675436037,True,50,10,67.93885000585409,0.09255195813793189,0.0,none,detergent_removal,DDM,1.7814585852726388,dialysis,True,False,True,True,0.008895329227495708,0.0,0.0036572779235491946,0.0031938053784402406,gradient_insertion,0.5619019855753873,0.30783562006057275,0.21317089253884067,0.9385246244655072,0.7877581066251261,NONE,0.0,0.05823200146201521,0.05823200146201521,24.428992862896077,0.25361524585088735,0.24691448711411046,5.072304917017747,1.025104514967418,0.8084687015760346,36.94223460269068,True,True,True,True,False,True,True,PASS
IMM-00413,0.2.2,SOP-IMM-FAB-001,2026-02-04T05:20:54Z,OP-01,LONDON-TESTBED,vesicle,none,0.13472218486218937,0.27138493692028376,0.593892878217527,0.07968080959150894,7.1859532703042905,181.9971996125537,23.42604487938885,True,80,8,114.25853954090888,0.23349393916615177,0.7920662490760225,severe,detergent_removal,OG,0.4357769990991849,biobeads,True,True,False,False,0.00320019695079888,0.0031571809666512537,0.0,0.0,none,0.4382006654814493,0.8034600915033474,0.8034600915033474,1.0328321946840684,1.0328321946840684,NADH,0.29892918060501883,0.28877756216153266,0.061399066820568296,13.702222744660274,0.33645706579457685,0.3295509521301471,6.729141315891537,1.0197571015680094,0.6582486638130772,30.884116236491415,True,False,True,True,False,True,True,FAIL
IMM-00414,0.2.2,SOP-IMM-FAB-001,2026-02-04T05:20:54Z,OP-01,LONDON-TESTBED,vesicle,none,0.09345237729394719,0.16462691601830554,0.7419207066877472,0.05483530498982468,7.373219694554276,177.0073771232686,26.257514218309346,True,100,9,93.52996595695636,0.2121455108324076,0.42202180384030263,mild,microfluidic_mix,OG,0.44195747563166365,dialysis,True,True,True,True,0.002837337414833865,0.0059547216259038934,0.0025668296093607763,0.0023107549154055794,none,0.5236810376065841,0.5149768539577766,0.43357269198986,0.9443404747712237,0.7807507462201394,NADH,0.18894215104453776,0.22380500801805855,0.05015041633533113,19.663307219431598,0.2898245510521941,0.27603214036977824,5.796491021043883,1.0465909230841879,0.7917688666220624,35.50794761266642,True,True,True,True,False,False,True,CONDITIONAL_PASS
IMM-00415,0.2.2,SOP-IMM-FAB-001,2026-02-04T05:20:54Z,OP-01,LONDON-TESTBED,vesicle,none,0.07820110303452919,0.1858413244539292,0.7359575725115415,0.0,7.30257209314775,238.475974888341,25.157030840277123,True,80,12,90.94452361446513,0.05,0.21334117475039666,none,detergent_removal,DDM,0.502372675829491,dialysis,False,True,True,True,0.0,0.007177700886487822,0.006260177019714425,0.0007943286002838686,affinity,0.794927907444377,0.09189489880824712,0.09492592173637382,0.7668445473080973,0.7074688315608231,LIGHT,0.7319662673966643,0.8051662012812776,0.0398029874775439,21.824178234650514,0.287320691088421,0.2842823864577718,5.74641382176842,1.0099851478950814,0.9420780729258877,38.444260458309245,True,True,True,True,True,True,False,PASS
IMM-00416,0.2.2,SOP-IMM-FAB-001,2026-02-04T05:20:54Z,OP-01,LONDON-TESTBED,vesicle,none,0.09987376537440933,0.09274432444809887,0.8073819101774918,0.03535612964414034,7.89541917525639,228.91943642694054,28.219091598168966,True,100,14,94.91768285700353,0.24675760227575771,0.15350026492995197,none,detergent_removal,CHAPS,0.8030097761406504,biobeads,True,True,True,False,0.0032876312284546155,0.0058580693502584495,0.0033651745109616986,0.0,affinity,0.7851938283448081,0.3025305777239,0.3025305777239,0.81966286813038,0.81966286813038,LIGHT,0.8458218079412759,0.8377000941924395,0.03634280633376433,22.784242155424486,0.31520148009593985,0.2577938805702508,6.304029601918797,1.206655378469258,0.9741447664531704,38.63564410360631,True,True,True,True,False,True,True,PASS
IMM-00417,0.2.2,SOP-IMM-FAB-001,2026-02-04T05:20:54Z,OP-01,LONDON-TESTBED,vesicle,none,0.15871306643728972,0.22388173697641442,0.6174051965862959,0.026127510657034198,7.343779886428451,148.74539636851935,21.940005108942678,True,200,9,160.3228088069564,0.2949442801952551,0.12876550184202573,none,microfluidic_mix,OG,0.25898755364195314,dialysis,True,True,False,True,0.004381455208596819,0.00643182328863819,0.0,0.000617663312103117,affinity,0.7289820019447496,0.3202364831409804,0.28425244402510147,0.9022143094943497,0.6307143153403102,NADH,0.17317392417013874,0.1991735902142801,0.017034344132886202,16.460186892558717,0.26193556493260334,0.2370903076069512,5.238711298652067,1.096640194478418,0.7968175460567396,35.32566901281119,True,True,True,True,False,False,True,CONDITIONAL_PASS
IMM-00418,0.2.2,SOP-IMM-FAB-001,2026-02-04T05:20:54Z,OP-01,LONDON-TESTBED,patch,glass,0.15862760846847,0.05028341619870558,0.7910889753328244,0.0017998860965880382,7.145568015703453,139.17107404442157,19.323042126913194,True,80,11,319.1169720284973,0.44268713633648454,0.38228582337678774,mild,detergent_removal,DDM,0.760915274239386,biobeads,True,False,False,True,0.00357658791888975,0.0,0.0,0.0014310284145429854,affinity,0.7468072285532625,0.8223287665267616,0.8052879236609238,1.0218616077204414,0.8603425466370062,NONE,0.0,0.051275286891599096,0.051275286891599096,17.771661443270393,0.27604360580341725,0.26824480886316227,5.520872116068345,1.0270561574760477,0.7155986874456326,33.58652823384495,True,True,True,True,False,True,True,PASS
IMM-00419,0.2.2,SOP-IMM-FAB-001,2026-02-04T05:20:54Z,OP-01,LONDON-TESTBED,vesicle,none,0.07339222011212412,0.2070725615151436,0.7195352183727323,0.07640477567188697,7.052914254135736,138.5540651423778,22.282005346612824,True,100,13,71.7744315174893,0.05,0.21789295131783576,none,film_hydration,OG,2.0507709088477277,biobeads,True,True,False,True,0.002297506649376816,0.004377238067592238,0.0,0.0007490260797869332,affinity,0.6821554231857471,0.43871517228884044,0.41561247384356736,0.9320272606908011,0.8513619572525742,LIGHT,0.7213091163662733,0.599244892756201,0.02491473655739464,18.427011446109855,0.3330647203462151,0.30525242122155644,6.661294406924302,1.0855098911184227,0.8449349872784682,35.58324691912135,True,True,True,True,False,True,True,PASS
IMM-00420,0.2.2,SOP-IMM-FAB-001,2026-02-04T05:20:54Z,OP-01,LONDON-TESTBED,vesicle,none,0.16478062133956267,0.043524376056250196,0.7916950026041871,0.0,7.471380477940126,192.4700358771766,21.35290249632846,True,100,18,99.51117803660355,0.0802556795652979,0.23770324369511517,none,film_hydration,DDM,0.7276138852168891,biobeads,False,True,True,True,0.0,0.007686272887379035,0.009889552994283235,0.00040866865670910745,none,0.6525404550429227,0.2796495256758724,0.24914072024611028,0.8106511938774017,0.742576184138946,NADH,0.23879569041491186,0.3609270105546043,0.09215344784902221,22.7159615406236,0.2715994131861245,0.26831165584094807,5.4319882637224906,1.011403483968023,0.8479683171952637,37.24861578555594,True,True,True,True,True,True,True,PASS
IMM-00421,0.2.2,SOP-IMM-FAB-001,2026-02-04T05:20:54Z,OP-01,LONDON-TESTBED,vesicle,none,0.15197478486532479,0.20574995690828385,0.6422752582263914,0.0482763237731811,7.32549710179004,150.25647884914108,24.999341896919216,True,100,11,73.80291311237069,0.2935107232394805,0.26727658637748514,none,detergent_removal,DDM,0.9145470037564325,biobeads,True,False,False,False,0.01007744724093731,0.0,0.0,0.0,none,0.5059588612446628,0.4241500553252945,0.4241500553252945,0.8534126591288664,0.8534126591288664,NONE,0.0,0.06579073843336845,0.06579073843336845,20.50862330201193,0.31639180241730663,0.31639180241730663,6.327836048346133,1.0,0.7387760785426776,34.71034907282165,True,True,True,True,False,True,True,PASS
IMM-00422,0.2.2,SOP-IMM-FAB-001,2026-02-04T05:20:54Z,OP-01,LONDON-TESTBED,vesicle,none,0.11052584827448152,0.18444313875813248,0.7050310129673859,0.012302548260642716,7.581674520741548,159.8465863702211,18.986978686572947,True,100,17,130.33268074838506,0.24219914127032147,0.41184126184120085,mild,film_hydration,OG,1.1850339847588,biobeads,True,True,True,True,0.01066648691334825,0.015567211935590599,0.0048493705508897865,0.001610709426389209,none,0.41524306077560813,0.5026747849885277,0.4689412046786431,0.9769030074406989,0.8736844419099791,LIGHT,0.6899902251164347,0.7871292169458867,0.1068211087497182,24.95465254059384,0.3740540458673358,0.2890831127413414,7.481080917346716,1.2749128943744752,0.9672753455746929,38.87792761891307,True,True,True,True,False,True,True,PASS
IMM-00423,0.2.2,SOP-IMM-FAB-001,2026-02-04T05:20:54Z,OP-01,LONDON-TESTBED,vesicle,none,0.1798812500404141,0.09591054736792885,0.724208202591657,0.0,6.838925250959595,149.70586185517757,23.339591717828128,True,200,10,275.50955733752426,0.26357016022678714,0.33147341739712644,mild,detergent_removal,OG,1.2833636450642742,dialysis,True,True,False,True,0.0017970020124208185,0.010419394476481684,0.0,0.0017964408079069348,none,0.5508503134554004,0.5532951520184308,0.5065995946175982,0.992252119362314,0.89278319647992,LIGHT,0.8181231828320212,0.7912637989469746,0.026419212817440117,16.45225940876285,0.3041719882523328,0.2789241015925559,6.0834397650466565,1.0844625325467758,0.852394308818524,34.9206182752579,True,True,True,True,False,True,True,PASS
IMM-00424,0.2.2,SOP-IMM-FAB-001,2026-02-04T05:20:54Z,OP-01,LONDON-TESTBED,vesicle,none,0.20730118607883896,0.14152191107543907,0.6511769028457219,0.051293565320405334,7.509676832374917,78.11763242643477,19.563102955442336,True,80,14,49.336477798382084,0.20289747754663254,0.1614925266679813,none,film_hydration,OG,0.5590714122028995,biobeads,True,False,True,False,0.0019369946944151986,0.0,0.0009011548353090906,0.0,affinity,0.6910329063551283,0.013145767106405332,0.013145767106405332,0.7006072574592965,0.7006072574592965,NONE,0.0,0.09342475239307023,0.09342475239307023,23.836725967894715,0.30598164841960324,0.30598164841960324,6.1196329683920645,1.0,0.8064464891380911,37.1793106035789,True,True,True,True,False,True,True,PASS
IMM-00425,0.2.2,SOP-IMM-FAB-001,2026-02-04T05:20:54Z,OP-01,LONDON-TESTBED,vesicle,none,0.09157992946797719,0.22196673440493883,0.6864533361270839,0.025033197130813124,7.193700138609673,163.4916013229155,17.127670423598296,True,80,17,82.3068392917041,0.2137717518547203,0.9956675398613872,severe,detergent_removal,OG,0.7252335259750873,dilution,True,True,False,False,0.006416324556277801,0.009039022349640026,0.0,0.0,none,0.5188341127387458,0.9462112646365658,0.9462112646365658,1.0468123141715553,1.0468123141715553,LIGHT,0.619509054074391,0.6587553275160243,0.13403308871672953,17.507482777815706,0.3849914064099458,0.3422721192486419,7.699828128198916,1.117920438508777,0.787568344800682,33.69366276705506,True,False,True,True,False,True,True,FAIL
IMM-00426,0.2.2,SOP-IMM-FAB-001,2026-02-04T05:20:54Z,OP-01,LONDON-TESTBED,vesicle,none,0.19013483283298274,0.11965886914847927,0.690206298018538,0.0,7.535903802032024,125.09194319552485,25.014018747395493,True,80,14,84.12328046538349,0.2581502725373723,0.42419234877607637,mild,detergent_removal,DDM,1.1801421521290976,biobeads,True,True,False,True,0.003036777917878825,0.009719827299577136,0.0,0.0010091631001090079,affinity,0.5123374556034201,0.5876713861476841,0.5922384874458764,0.9650636283655081,0.7522244199088892,NADH,0.3840245864388808,0.45305982959502294,0.054390747694717766,15.132456531586609,0.354819886767465,0.32683106793365546,7.0963977353493,1.0806987073002452,0.778519608513573,34.19377207957738,True,True,True,True,False,True,True,PASS
IMM-00427,0.2.2,SOP-IMM-FAB-001,2026-02-04T05:20:54Z,OP-01,LONDON-TESTBED,vesicle,none,0.14839702944176494,0.13374805584151017,0.7178549147167249,0.06449222909986567,7.407029349913393,141.26509852621692,17.318781661143753,True,80,14,51.51956828286484,0.19248446853863616,0.2789753542847623,none,detergent_removal,DDM,0.9957294526461774,biobeads,True,True,False,True,0.005162309851346422,0.0035045484119176113,0.0,0.000177575461040778,affinity,0.6926123412885836,0.4734868492571868,0.38248469156389125,0.9351817676262206,0.7845496785677998,LIGHT,0.8208132613326007,0.6756627591682924,0.0512454307330047,18.285107531467098,0.39123298934739076,0.3230741411933132,7.824659786947815,1.198670899290168,0.8817656013411321,36.366370272422884,True,True,True,True,False,True,True,PASS
IMM-00428,0.2.2,SOP-IMM-FAB-001,2026-02-04T05:20:54Z,OP-01,LONDON-TESTBED,vesicle,none,0.056866644840780176,0.23970857541465054,0.7034247797445693,0.0,7.1191387408172995,178.49798010707667,19.466876578066373,True,100,11,114.19508366655009,0.2593418896191463,0.40889978862488835,none,film_hydration,OG,0.8484654552744572,dialysis,True,True,True,True,0.0017200391492092108,0.02227962740779137,0.0034030746957268514,0.0011960068095129733,asymmetric_support,0.75640075436493,0.1576029463876964,0.14522442888231993,0.9364966208043359,0.7238221490687653,NADH,0.2555047787743315,0.5002135224662201,0.017559854749784814,23.603013732212858,0.3279322466673509,0.3001975393751027,6.558644933347018,1.0866174903978814,0.9115948419520563,38.4435581083994,True,True,True,True,False,True,True,PASS
IMM-00429,0.2.2,SOP-IMM-FAB-001,2026-02-04T05:20:54Z,OP-01,LONDON-TESTBED,vesicle,none,0.1198579030002576,0.21359070702082314,0.6665513899789192,0.0687211620973441,7.372048155152701,115.14381130778473,24.181777389383733,True,100,16,96.22672057473726,0.19745530516499668,0.15410888290090946,none,film_hydration,CHAPS,1.5964964885354038,dialysis,True,True,True,True,0.005225659710687943,0.01020417205200868,0.0037409754675234216,0.0008881520935821604,gradient_insertion,0.8291634229105715,0.2720667412250658,0.23178349415867075,0.8831917272959346,0.7207813206897173,NADH,0.28456037178886595,0.401713014918836,0.021898480604151095,24.821919763901548,0.36382522427265024,0.313355791997183,7.276504485453005,1.1513980962295496,0.9124205459574124,38.791071160041135,True,True,True,True,False,True,True,PASS
IMM-00430,0.2.2,SOP-IMM-FAB-001,2026-02-04T05:20:54Z,OP-01,LONDON-TESTBED,vesicle,none,0.1416563257539112,0.11758019891068669,0.740763475335402,0.02857864461576441,7.225764175675184,178.92759523965657,28.35331108365799,True,80,8,96.54622163401807,0.13903100068766325,0.3661318776774152,none,detergent_removal,CHAPS,1.1111429767486891,biobeads,True,True,True,True,0.004382389217867382,0.002041266509170639,0.0007564930910901176,0.0009640165943381255,none,0.5548888687415202,0.14045075222916492,0.14975652162339076,0.8177892417449005,0.7444502762227808,LIGHT,0.8703914896032922,0.6562634931137047,0.026878791910614333,25.820992277330642,0.30270840360181295,0.25778193337185645,6.0541680720362585,1.1617328732816294,0.9773679364273513,39.771885951783574,True,True,True,True,False,True,True,PASS
IMM-00431,0.2.2,SOP-IMM-FAB-001,2026-02-04T05:20:54Z,OP-01,LONDON-TESTBED,vesicle,none,0.0993329819713965,0.2605339093957088,0.6401331086328946,0.1018684668694465,7.503978483490914,132.39004680889735,23.10656038071329,True,80,11,86.96006520189322,0.18173532975718973,0.17444926732580082,none,film_hydration,DDM,2.585257590374759,biobeads,False,True,True,False,0.0,0.004680452867293233,0.001177308660906945,0.0,none,0.5156006416316001,0.4017922442043701,0.4017922442043701,0.9767259692719968,0.9767259692719968,LIGHT,0.8962898360455984,0.7400835233127852,0.07374125820112291,23.808751693804048,0.38053161224324206,0.38053161224324206,7.610632244864841,1.0,0.8756706825943242,36.90061865868485,True,True,True,True,True,True,True,PASS
IMM-00432,0.2.2,SOP-IMM-FAB-001,2026-02-04T05:20:54Z,OP-01,LONDON-TESTBED,vesicle,none,0.21038224841877043,0.028698059153242392,0.7609196924279872,0.008959417443669538,7.8996742930906505,118.8530679661885,26.22349447516465,True,100,8,129.24365156581197,0.08900281309198818,0.16126550595600192,none,detergent_removal,OG,1.6428178532666602,biobeads,True,False,False,True,0.0012679062099942792,0.0,0.0,0.0015710989376370422,none,0.42768855259795774,0.4196692786278181,0.39387186277851294,0.9370060056595907,0.8602286798717438,NONE,0.0,0.04646454886358594,0.04646454886358594,18.637853778046605,0.30043019381849173,0.2963348700240276,6.008603876369834,1.012946166175588,0.720071556238117,33.90309775468569,True,True,True,True,False,True,True,PASS
IMM-00433,0.2.2,SOP-IMM-FAB-001,2026-02-04T05:20:54Z,OP-01,LONDON-TESTBED,vesicle,none,0.15070686889691237,0.14047885143322072,0.7088142796698669,0.07614291202359061,7.263108421855352,97.05019527078491,16.88679374723975,True,100,17,106.99088248958115,0.20913940205279558,0.12852076941996105,none,film_hydration,CHAPS,0.8512912113060538,biobeads,True,True,False,True,0.0063944513516838155,0.0014220393665130943,0.0,0.0006194413762412958,none,0.501297452265745,0.4106795770309036,0.38410405813529286,0.9327493415422683,0.8162748036264988,LIGHT,0.6710245552399906,0.5185903516433648,0.07798744808647358,17.815759299133592,0.33021917169320864,0.2886944218135146,6.6043834338641725,1.1345173315272263,0.8275768836830649,35.332541049615905,True,True,True,True,False,True,True,PASS
IMM-00434,0.2.2,SOP-IMM-FAB-001,2026-02-04T05:20:54Z,OP-01,LONDON-TESTBED,patch,porous_support,0.07880568399566837,0.10101087807447492,0.8201834379298568,0.005358117718715244,7.070561251193371,159.22739773245502,26.17162458272358,True,50,16,233.44815561461556,0.20955312830424125,0.2082298926041538,none,detergent_removal,OG,0.3429463566533956,dilution,True,True,False,False,0.010409710186020946,0.002832213709146867,0.0,0.0,none,0.5344892045145958,0.43740849044579067,0.43740849044579067,1.0024254206070073,1.0024254206070073,NADH,0.22655273154399516,0.21157705882382943,0.03437345487883388,14.709068545940845,0.2915931391762232,0.2708446510389269,5.831862783524464,1.0713387303606257,0.6879064991090572,31.695365321542088,True,True,True,True,False,False,True,CONDITIONAL_PASS
IMM-00435,0.2.2,SOP-IMM-FAB-001,2026-02-04T05:20:54Z,OP-01,LONDON-TESTBED,vesicle,none,0.11270051977455822,0.3147929001938486,0.5725065800315932,0.0,7.162963602234888,133.73724815074036,26.011482430170282,True,80,11,71.82563160920155,0.10142068608916245,0.22434282887405682,none,microfluidic_mix,DDM,1.079324729084277,dialysis,True,True,False,True,0.002491662224144638,0.011937834871950702,0.0,0.002003094751635092,asymmetric_support,0.8185757179858589,0.36172851827828806,0.3487556277255455,0.8811732317137057,0.686190686663893,LIGHT,0.7361185610570381,0.9710398977589879,0.055054502775312035,13.764633803311604,0.32497055106477035,0.26192834947999294,6.499411021295407,1.2236107213093559,0.9065586902359296,35.79836001671421,True,True,True,True,False,True,True,PASS
IMM-00436,0.2.2,SOP-IMM-FAB-001,2026-02-04T05:20:54Z,OP-01,LONDON-TESTBED,vesicle,none,0.102754424650268,0.18859303836696698,0.7086525369827651,0.04573389445458555,7.512998311887192,210.92389544106868,27.14946445388037,True,100,10,90.6098214325548,0.1422648957728328,0.23758507106560073,none,detergent_removal,OG,1.9079108881905273,biobeads,True,True,True,False,0.010561229048900273,0.013479642853661229,0.002680835851838255,0.0,none,0.5356386572414513,0.3590809508219023,0.3590809508219023,0.8552639152085928,0.8552639152085928,NADH,0.15079027350971283,0.24822326082825474,0.057827595296608955,22.02107211512388,0.38102113853304553,0.357157782710092,7.620422770660911,1.063271545535881,0.7982961602883663,35.940211529724934,True,True,True,True,False,False,True,CONDITIONAL_PASS
IMM-00437,0.2.2,SOP-IMM-FAB-001,2026-02-04T05:20:54Z,OP-01,LONDON-TESTBED,vesicle,none,0.10896775549881117,0.25436466058824686,0.636667583912942,0.013986005992732637,7.35376702111416,137.282759328386,22.18666677834138,True,80,11,56.40027286020597,0.1447467690129344,0.24478819282928388,mild,detergent_removal,DDM,0.8949220447277153,dilution,True,True,True,False,0.00616076199360516,0.004270136053008545,0.003795381135767219,0.0,none,0.4132723302157332,0.46775716102825415,0.46775716102825415,0.8850662055640354,0.8850662055640354,LIGHT,0.7770039419888555,0.6739354021435139,0.09976820038671026,19.481177130926362,0.34855047915920334,0.3106379474754984,6.971009583184067,1.1146647926324742,0.8558338873592777,35.88014395242297,True,True,True,True,False,True,True,PASS
IMM-00438,0.2.2,SOP-IMM-FAB-001,2026-02-04T05:20:54Z,OP-01,LONDON-TESTBED,vesicle,none,0.12624931350752805,0.22230058484167595,0.651450101650796,0.0,7.868025223521676,140.0586956379026,25.529234841309886,True,100,18,88.66012373211508,0.23068931498591658,0.5499863279922181,mild,detergent_removal,DDM,1.2874934883056894,biobeads,True,True,True,False,0.008312860035203023,0.004903504181793807,0.013550951583074799,0.0,affinity,0.7822667001148961,0.48293224331413664,0.48293224331413664,0.9405933021645798,0.9405933021645798,LIGHT,0.8332173098345383,0.7545671829925201,0.05085745172874837,21.00153981552263,0.4086708578516689,0.28817082098366537,8.173417157033377,1.391017022583039,0.935929177608325,37.150811697459275,True,True,True,True,False,True,True,PASS
IMM-00439,0.2.2,SOP-IMM-FAB-001,2026-02-04T05:20:54Z,OP-01,LONDON-TESTBED,vesicle,none,0.10922769772400288,0.06863627730636021,0.822136024969637,0.13708247358596332,7.620174483403236,187.52066587710908,21.924381876221215,True,100,15,79.8423966543764,0.1893409687698389,0.4005485113997616,none,film_hydration,DDM,0.6829917969915801,biobeads,True,True,True,True,0.010103249774631503,0.006732763690760071,0.0033604123827761963,0.011828791411920284,affinity,0.6228424373409585,0.3009291479707044,0.2574862372453164,0.8806452568430396,0.6611730073737109,NADH,0.1614209120445104,0.23853166163368217,0.07266795505928818,26.238734931850555,0.2683133952368577,0.23562101137276212,5.366267904737154,1.1278939618012136,0.9036810783627905,39.24001301439587,True,True,True,True,False,False,True,CONDITIONAL_PASS
IMM-00440,0.2.2,SOP-IMM-FAB-001,2026-02-04T05:20:54Z,OP-01,LONDON-TESTBED,vesicle,none,0.01915400998303714,0.14711587797876935,0.8337301120381936,0.07047166012500922,7.413732898494607,155.40516449955533,30.548482826703243,True,50,9,40.0,0.14822123435163165,0.16065893001404746,none,film_hydration,OG,1.9394070622792154,biobeads,True,True,True,True,0.003513419863949099,0.0006291405734352192,0.0019023312183942182,0.001767275500429069,affinity,0.4689124987406756,0.2522585036746794,0.21544906790294704,0.940747437844142,0.8226032807707699,NADH,0.22902266419455883,0.2116138564701445,0.046113964116237555,24.465650315481653,0.20054611932625555,0.19059182437144329,4.010922386525111,1.0472681927920184,0.8482266617572939,37.307377812714265,True,True,True,True,False,False,True,CONDITIONAL_PASS
IMM-00441,0.2.2,SOP-IMM-FAB-001,2026-02-04T05:20:54Z,OP-01,LONDON-TESTBED,vesicle,none,0.07775815455884882,0.20764996618822737,0.7145918792529239,0.006339250922068496,7.571960829862147,173.53017292842063,21.4991754404087,True,80,16,70.05452692966485,0.11506752742518779,0.1348100736514764,none,detergent_removal,OG,1.6010842783649648,dialysis,True,True,True,False,0.006768601648023261,0.007955374635723156,0.002295693553106988,0.0,affinity,0.647219785564054,0.36617396210425895,0.36617396210425895,0.9224856653687503,0.9224856653687503,LIGHT,0.6440672705599447,0.6670431634442221,0.06583468584130535,21.76834574421731,0.34941972148313283,0.28134514788942383,6.988394429662657,1.2259023384663503,0.9032926120600748,36.97207939540513,True,True,True,True,False,True,True,PASS
IMM-00442,0.2.2,SOP-IMM-FAB-001,2026-02-04T05:20:54Z,OP-01,LONDON-TESTBED,vesicle,none,0.18439571872268062,0.09359393315146743,0.7220103481258519,0.0159799659087225,7.295681408072659,206.25714350041997,24.500069503811947,True,100,18,95.40842759083608,0.15000275931742213,0.17640764094228273,none,film_hydration,OG,0.9289051993930857,biobeads,True,False,True,False,0.003881760890940874,0.0,0.003960558937066174,0.0,none,0.5732779135915308,0.26223843134239,0.26223843134239,0.7416421082775484,0.7416421082775484,NONE,0.0,0.04087983701517168,0.04087983701517168,22.07321940552073,0.3010349752244633,0.3010349752244633,6.020699504489267,1.0,0.7804477066655489,36.186419656089335,True,True,True,True,False,True,True,PASS
IMM-00443,0.2.2,SOP-IMM-FAB-001,2026-02-04T05:20:54Z,OP-01,LONDON-TESTBED,vesicle,none,0.06909066757767106,0.15010865911934917,0.7808006733029798,0.03223243907347475,7.579831623915218,184.15167553871314,24.372888246723427,True,100,11,88.13372131499861,0.2337961115212379,0.5215122396858218,mild,film_hydration,OG,0.8982152306124513,biobeads,True,True,True,False,0.0029617899474484854,0.006424939829035379,0.004514721729499484,0.0,affinity,0.8685481067212569,0.44454439820860026,0.44454439820860026,0.9918680275195633,0.9918680275195633,NADH,0.267140054002354,0.3214813258368196,0.03712240037321417,21.246978489392525,0.3395627139606293,0.32298774798754665,6.791254279212586,1.0483252421415488,0.7862271699909796,34.937900854045544,True,True,True,True,False,True,True,PASS
IMM-00444,0.2.2,SOP-IMM-FAB-001,2026-02-04T05:20:54Z,OP-01,LONDON-TESTBED,vesicle,none,0.09290037669202345,0.21671216820247552,0.690387455105501,0.05882016651436881,7.460528878615443,209.83885498546442,21.39364918990122,True,50,14,41.87969864004452,0.2158385741862976,0.4255630084748706,mild,film_hydration,DDM,0.3587766017887743,biobeads,True,False,True,False,0.005753533739357154,0.0,0.004013901173428124,0.0,none,0.5944712389542557,0.4330597235646997,0.4330597235646997,0.8830009621787973,0.8830009621787973,NONE,0.0,0.0,0.0,23.743822285164363,0.2690853795851675,0.2690853795851675,5.38170759170335,1.0,0.7755828167775487,35.90446776092312,True,True,True,True,False,True,True,PASS
IMM-00445,0.2.2,SOP-IMM-FAB-001,2026-02-04T05:20:54Z,OP-01,LONDON-TESTBED,patch,glass,0.1294301916942481,0.24729228861506794,0.6232775196906839,0.04854125395101694,7.195244454466829,139.77381448800827,22.887925305010043,True,100,10,347.34910963037777,0.2977286975493546,0.6364323241597717,mild,microfluidic_mix,OG,1.6473755292766212,biobeads,True,True,False,True,0.002843038283808282,0.013596321502032683,0.0,0.0007221836491289731,none,0.5201101754252055,0.634967312471276,0.6272892113830422,1.0342263278063224,0.8527673363505786,LIGHT,0.7567481278680454,0.8342875921500678,0.08421823454439957,15.687175764673524,0.46177404796943294,0.4184476943262634,9.235480959388658,1.0988176108663237,0.8274041956122327,34.61332806434895,True,True,True,True,False,True,True,PASS
